gpLine	SeqName	Position
3243	"atg002855l"	294914087.0
3244	"atg002856l"	294932977.0
3245	"atg002857l"	294955954.0
3246	"atg002858l"	294993256.0
3247	"atg002859l"	295039295.0
3248	"atg002860l"	295049273.0
3249	"atg002861l"	295077465.0
3250	"atg002862l"	295132009.0
3251	"atg002863l"	295160361.0
3252	"atg002864l"	295170805.0
3253	"atg002865l"	295208885.0
3254	"atg002866l"	295225144.0
3255	"atg002867l"	295294006.0
3256	"atg002868l"	295342119.0
3257	"atg002869l"	295385297.0
3258	"atg002870l"	295408391.0
3259	"atg002871l"	295451462.0
3260	"atg002872l"	295471214.0
3261	"atg002873l"	295513019.0
3262	"atg002874l"	295525509.0
3263	"atg002875l"	295570566.0
3264	"atg002876l"	295616541.0
3265	"atg002877l"	295636903.0
3266	"atg002878l"	295678932.0
3267	"atg002879l"	295717729.0
3268	"atg002880l"	295755184.0
3269	"atg002881l"	295778250.0
3270	"atg002882l"	295808236.0
3271	"atg002883l"	295846098.0
3272	"atg002884l"	295861388.0
3273	"atg002885l"	295887015.0
3274	"atg002886l"	295917004.0
3275	"atg002887l"	295952321.0
3276	"atg002888l"	295970975.0
3277	"atg002889l"	295988257.0
3278	"atg002890l"	296109302.0
3279	"atg002891l"	296128607.0
3280	"atg002892l"	296151851.0
3281	"atg002893l"	296196513.0
3282	"atg002894l"	296248949.0
3283	"atg002895l"	296300120.0
3284	"atg002896l"	296315931.0
3285	"atg002897l"	296358787.0
3286	"atg002898l"	296395272.0
3287	"atg002899l"	296468653.0
3288	"atg002900l"	296511721.0
3289	"atg002901l"	296557321.0
3290	"atg002902l"	296590739.0
3291	"atg002903l"	296631408.0
3292	"atg002904l"	296661191.0
3293	"atg002905l"	296694215.0
3294	"atg002906l"	296725081.0
3295	"atg002907l"	296776449.0
3296	"atg002908l"	296802929.0
3297	"atg002909l"	296824463.0
3298	"atg002910l"	296874796.0
3299	"atg002911l"	296916187.0
3300	"atg002912l"	296961778.0
3301	"atg002913l"	296976394.0
3302	"atg002914l"	297022894.0
3303	"atg002915l"	297042182.0
3304	"atg002916l"	297063682.0
3305	"atg002917l"	297109268.0
3306	"atg002918l"	297138779.0
3307	"atg002919l"	297171009.0
3308	"atg002920l"	297225531.0
3309	"atg002921l"	297249881.0
3310	"atg002922l"	297288593.0
3311	"atg002923l"	297326504.0
3312	"atg002924l"	297352064.0
3313	"atg002925l"	297377816.0
3314	"atg002926l"	297409042.0
3315	"atg002927l"	297437365.0
3316	"atg002928l"	297464179.0
3317	"atg002929l"	297490743.0
3318	"atg002930l"	297536812.0
3319	"atg002931l"	297577031.0
3320	"atg002932l"	297596726.0
3321	"atg002933l"	297644512.0
3322	"atg002934l"	297683470.0
3323	"atg002935l"	297695413.0
3324	"atg002936l"	297738341.0
3325	"atg002937l"	297767585.0
3326	"atg002938l"	297792130.0
3327	"atg002939l"	297821122.0
3328	"atg002940l"	297858913.0
3329	"atg002941l"	297902469.0
3330	"atg002942l"	297919628.0
3331	"atg002943l"	297995010.0
3332	"atg002944l"	298022943.0
3333	"atg002945l"	298065638.0
3334	"atg002946l"	298108205.0
3335	"atg002947l"	298123000.0
3336	"atg002948l"	298183136.0
3337	"atg002949l"	298217486.0
3338	"atg002950l"	298255760.0
3339	"atg002951l"	298284550.0
3340	"atg002952l"	298306863.0
3341	"atg002953l"	298324517.0
3342	"atg002954l"	298344751.0
3343	"atg002955l"	298386879.0
3344	"atg002956l"	298415481.0
3345	"atg002957l"	298454834.0
3346	"atg002958l"	298481522.0
3347	"atg002959l"	298512507.0
3348	"atg002960l"	298548037.0
3349	"atg002961l"	298573640.0
3350	"atg002962l"	298605118.0
3351	"atg002963l"	298620565.0
3352	"atg002964l"	298642283.0
3353	"atg002965l"	298662312.0
3354	"atg002966l"	298709618.0
3355	"atg002967l"	298749484.0
3356	"atg002968l"	298775696.0
3357	"atg002969l"	298817677.0
3358	"atg002970l"	298844244.0
3359	"atg002971l"	298888626.0
3360	"atg002972l"	298920995.0
3361	"atg002973l"	298964773.0
3362	"atg002974l"	298990826.0
3363	"atg002975l"	299028612.0
3364	"atg002976l"	299050282.0
3365	"atg002977l"	299111943.0
3366	"atg002978l"	299154983.0
3367	"atg002979l"	299176702.0
3368	"atg002980l"	299198446.0
3369	"atg002981l"	299235547.0
3370	"atg002982l"	299273502.0
3371	"atg002983l"	299313365.0
3372	"atg002984l"	299329313.0
3373	"atg002985l"	299363057.0
3374	"atg002986l"	299390563.0
3375	"atg002987l"	299430990.0
3376	"atg002988l"	299446206.0
3377	"atg002989l"	299467810.0
3378	"atg002990l"	299530695.0
3379	"atg002991l"	299575575.0
3380	"atg002992l"	299652196.0
3381	"atg002993l"	299682626.0
3382	"atg002994l"	299711123.0
3383	"atg002995l"	299748804.0
3384	"atg002996l"	299772467.0
3385	"atg002997l"	299799842.0
3386	"atg002998l"	299817231.0
3387	"atg002999l"	299848136.0
3388	"atg003000l"	299866678.0
3389	"atg003001l"	299897560.0
3390	"atg003002l"	299913017.0
3391	"atg003003l"	299927252.0
3392	"atg003004l"	299967969.0
3393	"atg003005l"	299987783.0
3394	"atg003006l"	299996008.0
3395	"atg003007l"	300034052.0
3396	"atg003008l"	300065529.0
3397	"atg003009l"	300093486.0
3398	"atg003010l"	300137374.0
3399	"atg003011l"	300166475.0
3400	"atg003012l"	300194198.0
3401	"atg003013l"	300212561.0
3402	"atg003014l"	300245372.0
3403	"atg003015l"	300265118.0
3404	"atg003016l"	300302696.0
3405	"atg003017l"	300321825.0
3406	"atg003018l"	300342257.0
3407	"atg003019l"	300378410.0
3408	"atg003020l"	300394692.0
3409	"atg003021l"	300420047.0
3410	"atg003022l"	300459402.0
3411	"atg003023l"	300479784.0
3412	"atg003024l"	300499517.0
3413	"atg003025l"	300545626.0
3414	"atg003026l"	300582179.0
3415	"atg003027l"	300631621.0
3416	"atg003028l"	300654222.0
3417	"atg003029l"	300670086.0
3418	"atg003030l"	300700163.0
3419	"atg003031l"	300718760.0
3420	"atg003032l"	300744078.0
3421	"atg003033l"	300785862.0
3422	"atg003034l"	300836314.0
3423	"atg003035l"	300856732.0
3424	"atg003036l"	300923055.0
3425	"atg003037l"	300949534.0
3426	"atg003038l"	301021202.0
3427	"atg003039l"	301051852.0
3428	"atg003040l"	301068089.0
3429	"atg003041l"	301090757.0
3430	"atg003042l"	301121267.0
3431	"atg003043l"	301148529.0
3432	"atg003044l"	301169884.0
3433	"atg003045l"	301200157.0
3434	"atg003046l"	301259323.0
3435	"atg003047l"	301283074.0
3436	"atg003048l"	301307047.0
3437	"atg003049l"	301323544.0
3438	"atg003050l"	301348574.0
3439	"atg003051l"	301376001.0
3440	"atg003052l"	301406178.0
3441	"atg003053l"	301435614.0
3442	"atg003054l"	301446474.0
3443	"atg003055l"	301484906.0
3444	"atg003056l"	301527495.0
3445	"atg003057l"	301551505.0
3446	"atg003058l"	301577052.0
3447	"atg003059l"	301603158.0
3448	"atg003060l"	301622571.0
3449	"atg003061l"	301670554.0
3450	"atg003062l"	301691080.0
3451	"atg003063l"	301742201.0
3452	"atg003064l"	301773925.0
3453	"atg003065l"	301800075.0
3454	"atg003066l"	301840579.0
3455	"atg003067l"	301873797.0
3456	"atg003068l"	301898371.0
3457	"atg003069l"	301932041.0
3458	"atg003070l"	301976483.0
3459	"atg003071l"	301997293.0
3460	"atg003072l"	302038121.0
3461	"atg003073l"	302066897.0
3462	"atg003074l"	302085724.0
3463	"atg003075l"	302124964.0
3464	"atg003076l"	302184617.0
3465	"atg003077l"	302199337.0
3466	"atg003078l"	302236115.0
3467	"atg003079l"	302289406.0
3468	"atg003080l"	302334051.0
3469	"atg003081l"	302371352.0
3470	"atg003082l"	302389846.0
3471	"atg003083l"	302403129.0
3472	"atg003084l"	302444190.0
3473	"atg003085l"	302465198.0
3474	"atg003086l"	302481608.0
3475	"atg003087l"	302518554.0
3476	"atg003088l"	302562908.0
3477	"atg003089l"	302596731.0
3478	"atg003090l"	302641537.0
3479	"atg003091l"	302664163.0
3480	"atg003092l"	302690963.0
3481	"atg003093l"	302731278.0
3482	"atg003094l"	302757692.0
3483	"atg003095l"	302801466.0
3484	"atg003096l"	302821958.0
3485	"atg003097l"	302847851.0
3486	"atg003098l"	302884804.0
3487	"atg003099l"	302907518.0
3488	"atg003100l"	302933436.0
3489	"atg003101l"	302972369.0
3490	"atg003102l"	302995687.0
3491	"atg003103l"	303037818.0
3492	"atg003104l"	303065267.0
3493	"atg003105l"	303095982.0
3494	"atg003106l"	303124633.0
3495	"atg003107l"	303147088.0
3496	"atg003108l"	303188691.0
3497	"atg003109l"	303223662.0
3498	"atg003110l"	303255578.0
3499	"atg003111l"	303285420.0
3500	"atg003112l"	303312182.0
3501	"atg003113l"	303347751.0
3502	"atg003114l"	303389210.0
3503	"atg003115l"	303424800.0
3504	"atg003116l"	303468507.0
3505	"atg003117l"	303491232.0
3506	"atg003118l"	303531561.0
3507	"atg003119l"	303559950.0
3508	"atg003120l"	303576018.0
3509	"atg003121l"	303593686.0
3510	"atg003122l"	303629428.0
3511	"atg003123l"	303675188.0
3512	"atg003124l"	303716193.0
3513	"atg003125l"	303761950.0
3514	"atg003126l"	303787423.0
3515	"atg003127l"	303815490.0
3516	"atg003128l"	303859438.0
3517	"atg003129l"	303878580.0
3518	"atg003130l"	303922526.0
3519	"atg003131l"	303954101.0
3520	"atg003132l"	304004524.0
3521	"atg003133l"	304041466.0
3522	"atg003134l"	304095515.0
3523	"atg003135l"	304105931.0
3524	"atg003136l"	304153081.0
3525	"atg003137l"	304168465.0
3526	"atg003138l"	304237614.0
3527	"atg003139l"	304284698.0
3528	"atg003140l"	304319949.0
3529	"atg003141l"	304342120.0
3530	"atg003142l"	304367671.0
3531	"atg003143l"	304400112.0
3532	"atg003144l"	304422717.0
3533	"atg003145l"	304464564.0
3534	"atg003146l"	304513641.0
3535	"atg003147l"	304538038.0
3536	"atg003148l"	304569561.0
3537	"atg003149l"	304623355.0
3538	"atg003150l"	304636493.0
3539	"atg003151l"	304672384.0
3540	"atg003152l"	304698111.0
3541	"atg003153l"	304720519.0
3542	"atg003154l"	304751514.0
3543	"atg003155l"	304783883.0
3544	"atg003156l"	304813024.0
3545	"atg003157l"	304836644.0
3546	"atg003158l"	304863651.0
3547	"atg003159l"	304892852.0
3548	"atg003160l"	304939022.0
3549	"atg003161l"	304984778.0
3550	"atg003162l"	305043737.0
3551	"atg003163l"	305088688.0
3552	"atg003164l"	305143487.0
3553	"atg003165l"	305187564.0
3554	"atg003166l"	305217482.0
3555	"atg003167l"	305374580.0
3556	"atg003168l"	305386971.0
3557	"atg003169l"	305411995.0
3558	"atg003170l"	305454586.0
3559	"atg003171l"	305488878.0
3560	"atg003172l"	305531644.0
3561	"atg003173l"	305561040.0
3562	"atg003174l"	305600157.0
3563	"atg003175l"	305621037.0
3564	"atg003176l"	305641324.0
3565	"atg003177l"	305694419.0
3566	"atg003178l"	305732676.0
3567	"atg003179l"	305751119.0
3568	"atg003180l"	305784641.0
3569	"atg003181l"	305827220.0
3570	"atg003182l"	305854438.0
3571	"atg003183l"	305914579.0
3572	"atg003184l"	305989366.0
3573	"atg003185l"	306008176.0
3574	"atg003186l"	306062735.0
3575	"atg003187l"	306084153.0
3576	"atg003188l"	306119483.0
3577	"atg003189l"	306160672.0
3578	"atg003190l"	306201184.0
3579	"atg003191l"	306240591.0
3580	"atg003192l"	306252093.0
3581	"atg003193l"	306278174.0
3582	"atg003194l"	306298026.0
3583	"atg003195l"	306323434.0
3584	"atg003196l"	306342722.0
3585	"atg003197l"	306383692.0
3586	"atg003198l"	306419312.0
3587	"atg003199l"	306480983.0
3588	"atg003200l"	306506349.0
3589	"atg003201l"	306550326.0
3590	"atg003202l"	306621650.0
3591	"atg003203l"	306669185.0
3592	"atg003204l"	306693693.0
3593	"atg003205l"	306712029.0
3594	"atg003206l"	306760137.0
3595	"atg003207l"	306774106.0
3596	"atg003208l"	306826509.0
3597	"atg003209l"	306860112.0
3598	"atg003210l"	306886537.0
3599	"atg003211l"	306914635.0
3600	"atg003212l"	306947336.0
3601	"atg003213l"	306993842.0
3602	"atg003214l"	307010700.0
3603	"atg003215l"	307037928.0
3604	"atg003216l"	307079423.0
3605	"atg003217l"	307099030.0
3606	"atg003218l"	307130534.0
3607	"atg003219l"	307158313.0
3608	"atg003220l"	307182520.0
3609	"atg003221l"	307211443.0
3610	"atg003222l"	307248924.0
3611	"atg003223l"	307277543.0
3612	"atg003224l"	307302836.0
3613	"atg003225l"	307325613.0
3614	"atg003226l"	307341407.0
3615	"atg003227l"	307360016.0
3616	"atg003228l"	307418961.0
3617	"atg003229l"	307456394.0
3618	"atg003230l"	307488593.0
3619	"atg003231l"	307512751.0
3620	"atg003232l"	307559576.0
3621	"atg003233l"	307597717.0
3622	"atg003234l"	307635874.0
3623	"atg003235l"	307713268.0
3624	"atg003236l"	307732164.0
3625	"atg003237l"	307768827.0
3626	"atg003238l"	307789575.0
3627	"atg003239l"	307806021.0
3628	"atg003240l"	307839889.0
3629	"atg003241l"	307874502.0
3630	"atg003242l"	307919130.0
3631	"atg003243l"	307941362.0
3632	"atg003244l"	307961797.0
3633	"atg003245l"	307978844.0
3634	"atg003246l"	308008909.0
3635	"atg003247l"	308023476.0
3636	"atg003248l"	308041768.0
3637	"atg003249l"	308107971.0
3638	"atg003250l"	308139104.0
3639	"atg003251l"	308164899.0
3640	"atg003252l"	308188152.0
3641	"atg003253l"	308215701.0
3642	"atg003254l"	308247287.0
3643	"atg003255l"	308272249.0
3644	"atg003256l"	308317815.0
3645	"atg003257l"	308343273.0
3646	"atg003258l"	308389268.0
3647	"atg003259l"	308441702.0
3648	"atg003260l"	308457203.0
3649	"atg003261l"	308483701.0
3650	"atg003262l"	308506274.0
3651	"atg003263l"	308522868.0
3652	"atg003264l"	308535337.0
3653	"atg003265l"	308556250.0
3654	"atg003266l"	308572286.0
3655	"atg003267l"	308622937.0
3656	"atg003268l"	308649383.0
3657	"atg003269l"	308662023.0
3658	"atg003270l"	308679053.0
3659	"atg003271l"	308720761.0
3660	"atg003272l"	308763800.0
3661	"atg003273l"	308779868.0
3662	"atg003274l"	308820134.0
3663	"atg003275l"	308839290.0
3664	"atg003276l"	308882827.0
3665	"atg003277l"	308904688.0
3666	"atg003278l"	308946156.0
3667	"atg003279l"	308969931.0
3668	"atg003280l"	308998032.0
3669	"atg003281l"	309025346.0
3670	"atg003282l"	309052511.0
3671	"atg003283l"	309070357.0
3672	"atg003284l"	309094092.0
3673	"atg003285l"	309124751.0
3674	"atg003286l"	309144038.0
3675	"atg003287l"	309169533.0
3676	"atg003288l"	309186344.0
3677	"atg003289l"	309236602.0
3678	"atg003290l"	309276554.0
3679	"atg003291l"	309320510.0
3680	"atg003292l"	309343467.0
3681	"atg003293l"	309360847.0
3682	"atg003294l"	309400671.0
3683	"atg003295l"	309458122.0
3684	"atg003296l"	309491997.0
3685	"atg003297l"	309536535.0
3686	"atg003298l"	309568125.0
3687	"atg003299l"	309594065.0
3688	"atg003300l"	309642759.0
3689	"atg003301l"	309667830.0
3690	"atg003302l"	309714331.0
3691	"atg003303l"	309758897.0
3692	"atg003304l"	309795380.0
3693	"atg003305l"	309838132.0
3694	"atg003306l"	309874715.0
3695	"atg003307l"	309885865.0
3696	"atg003308l"	309904859.0
3697	"atg003309l"	309927777.0
3698	"atg003310l"	309950251.0
3699	"atg003311l"	309998395.0
3700	"atg003312l"	310039085.0
3701	"atg003313l"	310053520.0
3702	"atg003314l"	310089047.0
3703	"atg003315l"	310130824.0
3704	"atg003316l"	310178180.0
3705	"atg003317l"	310224800.0
3706	"atg003318l"	310248553.0
3707	"atg003319l"	310289077.0
3708	"atg003320l"	310318558.0
3709	"atg003321l"	310334789.0
3710	"atg003322l"	310389634.0
3711	"atg003323l"	310427426.0
3712	"atg003324l"	310481188.0
3713	"atg003325l"	310506312.0
3714	"atg003326l"	310527742.0
3715	"atg003327l"	310595375.0
3716	"atg003328l"	310620452.0
3717	"atg003329l"	310638122.0
3718	"atg003330l"	310658382.0
3719	"atg003331l"	310704368.0
3720	"atg003332l"	310752783.0
3721	"atg003333l"	310789413.0
3722	"atg003334l"	310814541.0
3723	"atg003335l"	310848384.0
3724	"atg003336l"	310871523.0
3725	"atg003337l"	310899082.0
3726	"atg003338l"	310924712.0
3727	"atg003339l"	310962896.0
3728	"atg003340l"	310989760.0
3729	"atg003341l"	311043142.0
3730	"atg003342l"	311064678.0
3731	"atg003343l"	311105669.0
3732	"atg003344l"	311126811.0
3733	"atg003345l"	311164179.0
3734	"atg003346l"	311189053.0
3735	"atg003347l"	311232970.0
3736	"atg003348l"	311254012.0
3737	"atg003349l"	311300434.0
3738	"atg003350l"	311341144.0
3739	"atg003351l"	311388746.0
3740	"atg003352l"	311433923.0
3741	"atg003353l"	311512356.0
3742	"atg003354l"	311529948.0
3743	"atg003355l"	311557965.0
3744	"atg003356l"	311629903.0
3745	"atg003357l"	311649447.0
3746	"atg003358l"	311682399.0
3747	"atg003359l"	311710361.0
3748	"atg003360l"	311731070.0
3749	"atg003361l"	311747320.0
3750	"atg003362l"	311783236.0
3751	"atg003363l"	311805555.0
3752	"atg003364l"	311843643.0
3753	"atg003365l"	311894535.0
3754	"atg003366l"	311921502.0
3755	"atg003367l"	311962853.0
3756	"atg003368l"	311989383.0
3757	"atg003369l"	312037601.0
3758	"atg003370l"	312087893.0
3759	"atg003371l"	312103606.0
3760	"atg003372l"	312134739.0
3761	"atg003373l"	312177512.0
3762	"atg003374l"	312226231.0
3763	"atg003375l"	312274932.0
3764	"atg003376l"	312308990.0
3765	"atg003377l"	312336444.0
3766	"atg003378l"	312368298.0
3767	"atg003379l"	312384730.0
3768	"atg003380l"	312415031.0
3769	"atg003381l"	312461234.0
3770	"atg003382l"	312486146.0
3771	"atg003383l"	312535147.0
3772	"atg003384l"	312573039.0
3773	"atg003385l"	312623454.0
3774	"atg003386l"	312643026.0
3775	"atg003387l"	312651826.0
3776	"atg003388l"	312694024.0
3777	"atg003389l"	312735778.0
3778	"atg003390l"	312758579.0
3779	"atg003391l"	312778867.0
3780	"atg003392l"	312815996.0
3781	"atg003393l"	312843813.0
3782	"atg003394l"	312871946.0
3783	"atg003395l"	312896783.0
3784	"atg003396l"	312924517.0
3785	"atg003397l"	312969672.0
3786	"atg003398l"	313011302.0
3787	"atg003399l"	313053672.0
3788	"atg003400l"	313072236.0
3789	"atg003401l"	313097272.0
3790	"atg003402l"	313126581.0
3791	"atg003403l"	313144521.0
3792	"atg003404l"	313187846.0
3793	"atg003405l"	313235127.0
3794	"atg003406l"	313278370.0
3795	"atg003407l"	313295472.0
3796	"atg003408l"	313355622.0
3797	"atg003409l"	313377524.0
3798	"atg003410l"	313412705.0
3799	"atg003411l"	313450921.0
3800	"atg003412l"	313477861.0
3801	"atg003413l"	313506991.0
3802	"atg003414l"	313533614.0
3803	"atg003415l"	313544498.0
3804	"atg003416l"	313593491.0
3805	"atg003417l"	313617762.0
3806	"atg003418l"	313653848.0
3807	"atg003419l"	313689176.0
3808	"atg003420l"	313717941.0
3809	"atg003421l"	313749114.0
3810	"atg003422l"	313776709.0
3811	"atg003423l"	313804645.0
3812	"atg003424l"	313823464.0
3813	"atg003425l"	313856674.0
3814	"atg003426l"	313868884.0
3815	"atg003427l"	313912189.0
3816	"atg003428l"	313960563.0
3817	"atg003429l"	313983769.0
3818	"atg003430l"	314018149.0
3819	"atg003431l"	314063827.0
3820	"atg003432l"	314082178.0
3821	"atg003433l"	314110296.0
3822	"atg003434l"	314141711.0
3823	"atg003435l"	314171062.0
3824	"atg003436l"	314210371.0
3825	"atg003437l"	314257463.0
3826	"atg003438l"	314285508.0
3827	"atg003439l"	314292581.0
3828	"atg003440l"	314323682.0
3829	"atg003441l"	314375218.0
3830	"atg003442l"	314396132.0
3831	"atg003443l"	314437391.0
3832	"atg003444l"	314469390.0
3833	"atg003445l"	314512899.0
3834	"atg003446l"	314558450.0
3835	"atg003447l"	314604959.0
3836	"atg003448l"	314648766.0
3837	"atg003449l"	314685263.0
3838	"atg003450l"	314710983.0
3839	"atg003451l"	314732103.0
3840	"atg003452l"	314784181.0
3841	"atg003453l"	314821212.0
3842	"atg003454l"	314842994.0
3843	"atg003455l"	314891310.0
3844	"atg003456l"	314933416.0
3845	"atg003457l"	314947299.0
3846	"atg003458l"	314969582.0
3847	"atg003459l"	314996049.0
3848	"atg003460l"	315041122.0
3849	"atg003461l"	315075105.0
3850	"atg003462l"	315102048.0
3851	"atg003463l"	315141036.0
3852	"atg003464l"	315180120.0
3853	"atg003465l"	315221844.0
3854	"atg003466l"	315275788.0
3855	"atg003467l"	315304565.0
3856	"atg003468l"	315328257.0
3857	"atg003469l"	315352782.0
3858	"atg003470l"	315393798.0
3859	"atg003471l"	315435850.0
3860	"atg003472l"	315494246.0
3861	"atg003473l"	315539853.0
3862	"atg003474l"	315565533.0
3863	"atg003475l"	315581222.0
3864	"atg003476l"	315603849.0
3865	"atg003477l"	315645839.0
3866	"atg003478l"	315672978.0
3867	"atg003479l"	315701207.0
3868	"atg003480l"	315730000.0
3869	"atg003481l"	315753321.0
3870	"atg003482l"	315774075.0
3871	"atg003483l"	315819743.0
3872	"atg003484l"	315863605.0
3873	"atg003485l"	315896217.0
3874	"atg003486l"	315951915.0
3875	"atg003487l"	315975376.0
3876	"atg003488l"	315994435.0
3877	"atg003489l"	316018090.0
3878	"atg003490l"	316065863.0
3879	"atg003491l"	316111126.0
3880	"atg003492l"	316142362.0
3881	"atg003493l"	316172570.0
3882	"atg003494l"	316220958.0
3883	"atg003495l"	316261549.0
3884	"atg003496l"	316280883.0
3885	"atg003497l"	316319870.0
3886	"atg003498l"	316356376.0
3887	"atg003499l"	316381294.0
3888	"atg003500l"	316422853.0
3889	"atg003501l"	316446181.0
3890	"atg003502l"	316465357.0
3891	"atg003503l"	316494012.0
3892	"atg003504l"	316536688.0
3893	"atg003505l"	316573060.0
3894	"atg003506l"	316634906.0
3895	"atg003507l"	316670622.0
3896	"atg003508l"	316703688.0
3897	"atg003509l"	316729921.0
3898	"atg003510l"	316755981.0
3899	"atg003511l"	316769139.0
3900	"atg003512l"	316806341.0
3901	"atg003513l"	316861524.0
3902	"atg003514l"	316906369.0
3903	"atg003515l"	316931087.0
3904	"atg003516l"	316974766.0
3905	"atg003517l"	317016700.0
3906	"atg003518l"	317037397.0
3907	"atg003519l"	317049614.0
3908	"atg003520l"	317088660.0
3909	"atg003521l"	317109612.0
3910	"atg003522l"	317152945.0
3911	"atg003523l"	317186787.0
3912	"atg003524l"	317293359.0
3913	"atg003525l"	317322019.0
3914	"atg003526l"	317348900.0
3915	"atg003527l"	317365767.0
3916	"atg003528l"	317392930.0
3917	"atg003529l"	317467244.0
3918	"atg003530l"	317502967.0
3919	"atg003531l"	317523157.0
3920	"atg003532l"	317541462.0
